URL,Label
https://meet.google.com/von-woop-bzh,0
https://meet.google.com/nac-uhrj-vmp,0
https://meet.google.com/qvq-bmre-hzm,0
https://meet.google.com/azn-ixxb-pmi,0
https://meet.google.com/nde-kdat-woo,0
https://meet.google.com/has-hnpr-ftk,0
https://meet.google.com/pmp-kzuo-avd,0
https://meet.google.com/mqn-cptp-xdv,0
https://meet.google.com/chj-pbxv-ntv,0
https://meet.google.com/sed-xkuc-vps,0
https://meet.google.com/pku-nctm-nyg,0
https://meet.google.com/ryx-enxg-cxt,0
https://meet.google.com/hzy-ttpa-znz,0
https://meet.google.com/gjq-ujrn-qwf,0
https://meet.google.com/kbc-wzmq-eam,0
https://meet.google.com/ign-srex-neq,0
https://meet.google.com/upv-bvjx-toq,0
https://meet.google.com/tqb-niqj-dio,0
https://meet.google.com/xfe-ohsc-adv,0
https://meet.google.com/wry-tvye-brh,0
https://meet.google.com/xdv-okfi-vrr,0
https://www.msn.com/id-id/olahraga/other/timnas-u-23-indonesia-resmi-kehilangan-3-pemain-di-lini-belakang-shin-tae-yong-mulai-pesimis/ar-BB1m48MY?ocid=msedgntphdr&cvid=32cadccefc0245c6a49aa810b290a8d6&ei=10,0
https://www.msn.com/id-id/olahraga/sepak_bola/piala-asia-u23-gagal-melangkah-ke-olimpiade-2024-federasi-sepakbola-korea-selatan-sampaikan-permohonan-maaf/ar-AA1nMqAA?ocid=msedgntphdr&cvid=4e3a31147dab482c8693f09198afe003&ei=17,0
https://nasional.kompas.com/read/2024/05/09/13171741/sekjen-dpr-indra-iskandar-minta-kpk-tunda-pemeriksaan?_ga=2.96816220.2140608896.1715237439-1176150554.1695213361,0
https://www.kompas.com/global/read/2024/05/08/191546870/ukraina-kemungkinan-mati-listrik-di-seluruh-negeri-usai-serangan-besar,0
https://www.kompas.com/global/read/2024/05/08/130727570/mengenal-apa-itu-chloropicrin-senjata-kimia-yang-as-tuduh-rusia-pakai-di,0
https://edition.cnn.com/2024/05/09/americas/mexico-indicts-suspect-surfers-death-intl-latam/index.html,0
https://edition.cnn.com/2024/05/08/middleeast/rafah-israel-idf-ground-operation-intl-latam/index.html,0
https://edition.cnn.com/travel/india-half-hour-time-zone-explainer-intl-hnk/index.html,0
https://sport.detik.com/sepakbola/liga-indonesia/d-7331932/jadwal-indonesia-vs-guinea-di-playoff-olimpiade-paris-2024-malam-ini,0
https://www.detik.com/sumbagsel/berita/d-7329313/mahasiswinya-tewas-terlindas-truk-dekan-ump-tanggung-jawab-pemerintah?mtype=mpt.ctr-boxccxmpcxmp-modelB,0
https://sport.detik.com/basket/d-7322178/fiba-ingin-indonesia-jadi-kandidat-tuan-rumah-kejuaraan-dunia-basket-u-19,0
https://www.kaggle.com/code/fadilparves/pishing-detection-using-machine-learning,0
https://www.kaggle.com/code/tylersullivan/classifying-phishing-urls-three-models/notebook,0
https://www.kaggle.com/code/msjahid/loan-status-analysis-exploring-approval-patterns,0
https://www.alodokter.com/food-diary-inilah-manfaat-dan-cara-membuatnya,0
https://www.halodoc.com/artikel/mengidap-mioma-uteri-dokter-ini-paham-cara-mengobatinya,0
https://www.sciencedirect.com/science/article/abs/pii/S2468023024002402,0
https://www.sciencedirect.com/science/article/pii/S0014579309010850,0
https://www.sciencedirect.com/science/article/pii/S0960982213004181,0
https://www.sciencedirect.com/science/article/pii/S2090123220300540,0
https://www.halodoc.com/artikel/catat-ini-daftar-psikolog-dan-psikiater-terdekat-di-jakarta,0
https://kumparan.com/how-to-tekno/3-cara-cek-hardisk-laptop-ssd-atau-hdd-1xrQk7RXdUu,0
https://www.kemdikbud.go.id/main/blog/2024/05/bimtek-coaching-dan-mentoring-34-kepala-bbpmp-dan-bpmp-perkuat-gerakan-merdeka-belajar,0
https://www.kemdikbud.go.id/main/blog/2024/05/suku-bajau-jadi-inspirasi-pelindung-kebudayaan-berkelanjutan-cagar-biosfer-wakatobi,0
https://www.kemdikbud.go.id/main/blog/2024/05/ersti-party-sommer-semester-2024-ajang-orientasi-mahasiswa-baru-di-wilayah-berlinbrandenburg,0
https://www.kapanlagi.com/showbiz/selebriti/cerita-sengketa-merk-dan-logo-akun-lambe-turah-hakim-kabulkan-gugatan-sang-pemilik-asli-878db5.html,0
https://tribundailynews.com/pages/id/prelanding/amulet/PL5v9/money_amulet_afb/?uclick=q59lg6ojbl&uclickhash=q59lg6ojbl-q59lg6ojbl-ojfe-0-wfwh-2th9fe-2th90-e9f607&t_id=4&domain=tribundailynews.com&bf_lander=to_showcase-15-to_offer&bf_offer=to_showcase-15-to_offer2&manager_id=16&campaign_id=231&pages_id=580-933&click_from=page&traffic_source=MGID&traffic_source_id=57866315,0
https://www.kapanlagi.com/showbiz/selebriti/tampil-dengan-formasi-lama-killing-me-inside-reunion-patahkan-tempo-musik-heavy-metal-di-hammersonic-2024-631bff.html,0
https://www.kapanlagi.com/showbiz/selebriti/momen-halal-bihalal-keluarga-besar-trah-koeswoyo-penampilan-yok-koeswoyo-di-usia-80-tahun-jadi-sorotan-personel-terakhir-koes-bersaudara-legendaris-indonesia-8e916a.html,0
https://shopee.co.id/ABC-Sambal-Terasi-Pouch-180-g-i.186718895.3801562688?smtt=9&utm_campaign=s186718895_ss_id_ig00_samnus&utm_content=&utm_medium=seller&utm_source=instagram&xptdk=6735dfbc-8076-4010-baed-4d6662dc75b7,0
https://shopee.co.id/Beauty-of-Joseon-Glow-Serum-Propolis-Niacinamide-30ml-i.931785217.23416749294?sp_atk=1ff8fd43-9146-445e-82a0-ea08583cde53&xptdk=1ff8fd43-9146-445e-82a0-ea08583cde53,0
https://shopee.co.id/Vaseline-Lotion-Intensive-Care-Aloe-Soothe-400ml-i.932470899.22118897084?sp_atk=c49f5b86-b9d6-4489-8357-a7446eb8fb31&xptdk=c49f5b86-b9d6-4489-8357-a7446eb8fb31,0
https://shopee.co.id/PYUNKANG-YUL-Low-pH-Pore-Deep-Cleansing-Foam-100ml-i.180485193.14734781924?sp_atk=6a72651f-0467-4cca-a98f-670631993d83&xptdk=6a72651f-0467-4cca-a98f-670631993d83,0
https://shopee.co.id/SKMEI-2255-Jam-Tangan-Pria-Kalkulator-Digital-Sport-Dual-Time-Watch-MGOS-i.93625713.20593558941?sp_atk=f5260d04-0354-4f8e-bf97-726757a0ecc8&xptdk=f5260d04-0354-4f8e-bf97-726757a0ecc8,0
https://www.tokopedia.com/indotechstore/samsung-galaxy-s24-ultra-5g-12-1tb-12-512gb-12-256-garansi-resmi-sein-promo-12-512gb-328d2?extParam=cmp%3D1%26ivf%3Dfalse&src=topads,0
https://www.tokopedia.com/gudang-hp/samsung-galaxy-a05s-6-128-gb-garansi-resmi-6-128-promo-cccd1?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch,0
https://www.tokopedia.com/baseusautolife/baseus-car-bluetooth-receiver-aux-3-5mm-wireless-audio-receiver-hitam,0
https://www.tokopedia.com/reborn88/rb-t49-tas-sekolah-anak-perempuan-tk-sd-kids-bag-backpack-multifungsi-navy-shape-s-ceb2c,0
https://www.tokopedia.com/bitzenfas/bitzen-ikat-pinggang-wanita-kulit-sintesis-slim-casual-warna-warni-hitam-610b1,0
https://www.lazada.co.id/products/sepatu-sneakers-pria-untuk-lari-sneakers-sepatu-running-bisa-cod-variasi-3-warna-sepatu-sport-i6939798318-s13162584906.html?spm=a2o4j.home-id.6242483150.13.579953e0MCuXOe&search=1&mp=1&c=fs&clickTrackInfo=rs%3A0.19751733541488647%3Bfs_item_discount_price%3A22.000%3Bitem_id%3A6939798318%3Bpctr%3A0.19751733541488647%3Bcalib_pctr%3A0.0%3Bvoucher_price%3A22000.00%3Bmt%3Ahot%3Bpromo_price%3A22000%3Bfs_utdid%3A-1%3Bfs_item_sold_cnt%3A152%3Babid%3A287818%3Bfs_item_price%3A110.000%3Bpvid%3A52bbf514-dd76-492c-9cc7-d1a01653b1fd%3Bfs_min_price_l30d%3A0%3Bdata_type%3Aflashsale%3Bfs_pvid%3A52bbf514-dd76-492c-9cc7-d1a01653b1fd%3Btime%3A1715239227%3Bfs_biz_type%3Afs%3Bscm%3A1007.17760.287818.%3Bchannel_id%3A0000%3Bfs_item_discount%3A80%25%3Bcampaign_id%3A279760&scm=1007.17760.287818.0,0
https://www.lazada.co.id/products/xm-e27-kamera-cctv-ip-camera-wifi-v380-pro-cctv-jarak-jauh-wireless-rumah-ke-hp-360-1080p-ptz-night-vision-full-hd-app-control-camera-lampu-i7973484394-s14419896119.html?spm=a2o4j.home-id.6242483150.8.749a53e02Bbiph&search=1&mp=1&c=fs&clickTrackInfo=rs%3A0.241836279630661%3Bfs_item_discount_price%3A39.275%3Bitem_id%3A7973484394%3Bpctr%3A0.241836279630661%3Bcalib_pctr%3A0.0%3Bvoucher_price%3A39275.00%3Bmt%3Ahot%3Bpromo_price%3A39275%3Bfs_utdid%3A-1%3Bfs_item_sold_cnt%3A118%3Babid%3A287818%3Bfs_item_price%3A99.999%3Bpvid%3A52bbf514-dd76-492c-9cc7-d1a01653b1fd%3Bfs_min_price_l30d%3A0%3Bdata_type%3Aflashsale%3Bfs_pvid%3A52bbf514-dd76-492c-9cc7-d1a01653b1fd%3Btime%3A1715239227%3Bfs_biz_type%3Afs%3Bscm%3A1007.17760.287818.%3Bchannel_id%3A0000%3Bfs_item_discount%3A61%25%3Bcampaign_id%3A279760&scm=1007.17760.287818.0,0
https://www.lazada.co.id/products/cosrx-low-phgood-morning-cleanser-50ml-i1880884959-s3696310081.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Acosrx%253Bnid%253A1880884959%253Bsrc%253ALazadaMainSrp%253Brn%253A16220b61bbb5937aada528bfca02be00%253Bregion%253Aid%253Bsku%253A1880884959_ID%253Bprice%253A43900%253Bclient%253Adesktop%253Bsupplier_id%253A100308162%253Bbiz_source%253Ah5_hp%253Bslot%253A0%253Butlog_bucket_id%253A470687%253Basc_category_id%253A11401%253Bitem_id%253A1880884959%253Bsku_id%253A3696310081%253Bshop_id%253A404225&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Bogor&price=4.39E%204&priceCompare=skuId%3A3696310081%3Bsource%3Alazada-search-voucher%3Bsn%3A16220b61bbb5937aada528bfca02be00%3BunionTrace%3A2ff6089917152392701748719e%3BoriginPrice%3A4390000%3BvoucherPrice%3A4390000%3BdisplayPrice%3A4390000%3BsinglePromotionId%3A900000022126965%3BsingleToolCode%3ApromPrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1715239270504&ratingscore=4.871194379391101&request_id=16220b61bbb5937aada528bfca02be00&review=427&sale=1280&search=1&source=search&spm=a2o4j.searchlist.list.0&stock=1,0
https://www.lazada.co.id/products/anua-heartleaf-pore-control-cleansing-oil-i7803618282-s14259890013.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Aanua%253Bnid%253A7803618282%253Bsrc%253ALazadaMainSrp%253Brn%253Adfe88f29d630036f8bb904fb9ac4ee89%253Bregion%253Aid%253Bsku%253A7803618282_ID%253Bprice%253A99000%253Bclient%253Adesktop%253Bsupplier_id%253A401215568691%253Bbiz_source%253Ah5_internal%253Bslot%253A0%253Butlog_bucket_id%253A470687%253Basc_category_id%253A3572%253Bitem_id%253A7803618282%253Bsku_id%253A14259890013%253Bshop_id%253A6405461&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kota%20Jakarta%20Selatan&price=9.9E%204&priceCompare=skuId%3A14259890013%3Bsource%3Alazada-search-voucher%3Bsn%3Adfe88f29d630036f8bb904fb9ac4ee89%3BunionTrace%3A2ff6089917152392870536128e%3BoriginPrice%3A9900000%3BvoucherPrice%3A9900000%3BdisplayPrice%3A9900000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1715239287387&ratingscore=4.9496402877697845&request_id=dfe88f29d630036f8bb904fb9ac4ee89&review=139&sale=349&search=1&source=search&spm=a2o4j.searchlist.list.0&stock=1,0
https://www.lazada.co.id/products/special-55-innisfree-retinol-cica-moisture-recovery-serum-30ml-bundle-i6109002026-s11686108784.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ainnisfree%253Bnid%253A6109002026%253Bsrc%253ALazadaMainSrp%253Brn%253A41fb0f9b5d58b93dd7bd45040bacd1d2%253Bregion%253Aid%253Bsku%253A6109002026_ID%253Bprice%253A463000%253Bclient%253Adesktop%253Bsupplier_id%253A100179207%253Bbiz_source%253Ah5_internal%253Bslot%253A14%253Butlog_bucket_id%253A470687%253Basc_category_id%253A11377%253Bitem_id%253A6109002026%253Bsku_id%253A11686108784%253Bshop_id%253A18209&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kota%20Tangerang&price=4.63E%205&priceCompare=skuId%3A11686108784%3Bsource%3Alazada-search-voucher%3Bsn%3A41fb0f9b5d58b93dd7bd45040bacd1d2%3BunionTrace%3A2ff6089917152393128146375e%3BoriginPrice%3A46300000%3BvoucherPrice%3A46300000%3BdisplayPrice%3A46300000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1715239313128&ratingscore=4.90625&request_id=41fb0f9b5d58b93dd7bd45040bacd1d2&review=32&sale=136&search=1&source=search&spm=a2o4j.searchlist.list.14&stock=1,0
https://www.limsforum.com/github-as-an-open-electronic-laboratory-notebook-for-real-time-sharing-of-knowledge-and-collaboration/110387/?rdp_we_resource=https%3A%2F%2Fid.wikipedia.org%2Fwiki%2FLaju_cahaya,0
https://journal.universitaspahlawan.ac.id/index.php/jpdk/article/view/8307/6248,0
https://www.snit-polbeng.org/eprosiding/index.php/snit/article/view/378/233,0
https://www.alodokter.com/kabar-baik-minyak-jagung-dapat-menurunkan-kolesterol,0
https://www.alodokter.com/9-masker-jerawat-yang-efektif-dan-cara-menggunakannya,0
https://www.alodokter.com/mengenal-skin-barrier-garda-depan-pelindung-kulit,0
https://docs.google.com/presentation/d/e/2PACX-1vQPkTBV018QPeosVbSvbyUwdvT9Pf6r9EAr_Op4VrKM1hx8QUGOM2eHEsDZBY6S3KeoRBjrIDEhWQoT/pub?start=false&loop=false&delayms=3000&slide=id.p,1
https://docs.google.com/presentation/d/e/2PACX-1vRC1zqT7tu7C2SqkyXU7YVby66wp68XzSMUj3VEInWB5YnbldzVJrb4vP4hbsFmji3vbZI7kQwFlWF_/pub?start=false&loop=false&delayms=3000,1
https://jabproperty.co.jp/Mobile/Conf/.wt.lt/https-wetransfer.com-downloads-1c0ced943cb26fcf2c91a98230902323-230920n8%3Dncv9uernnund0943%3D20j8n34-934-239nfnlncnvberodfnnf-miuhdfn9ernfoonernf-mneudfner-nmkbdfndf1ae6b27952020220729134106b8fc56/outlk.html,1
https://gjigjja.r.bh.d.sendibt3.com/tr/cl/40TiPXkU4ceDo0hpBJ6xwKP9W4StWD54pH7Bw_tMjU5qa6jHIOQgV2I1joJ3VLBAaaUKhWpDXvpp9kLAMocc19TX4WGySnBIGWtVX5TlG0-5r_1_XQO9CbEYRwT6ZyJ5MuBNSBISVp5EzsPmh2uAA5v9yqQAr6UR5OkvoSNNYJ6ONBE-wjSF9ABMke93E9P9x74cs-n8QKWqCVhSSyjKdojfWXI72KAK_ptrEUmnbdy-dmAS2o4s3npMoFDb8d_vU8gq-vgtgyha_ew-Kg,1
http://snackwyze.com/blog_backup/wp-content/plugins/woocommerce/packages/woocommerce-admin/vendor/composer/installers/src/Composer/Installers/ViewResume.php?r=bD1odHRwczovL2RrbHkubWUvcmlmSA==,1
https://hadicah.r.bh.d.sendibt3.com/tr/cl/z32ma4aR2TwHVBjK0cyrg6nfWatjk75sFGiOFxb9HimeNkzZz6WIQ2eIhqTOt4LcUG0IGbaha_49HP3XxCqLi9owvLTyo2AzoMb2VHMkcZutdSalAUQvFaMGJZcUiVfSzG8FyFGiiaV6UyiUyPeg570EI-b_YG2dvuwGL5OVU2Fqy_BV1rAd4NZKVqML1FZPCfkZA1o96aOuFUWpGwWnu3tWjncdJKAUXVUHMYyOo37HgOGXG0NUxFHv4LneclXAOxFzQbE,1
https://hajchcc.r.bh.d.sendibt3.com/tr/cl/JpMzPTqh9QJewImnJ-W_9XMVBPsARcqLXabbGgX3r0gUV5yV0AAuySguhLgzfROW_Jx6RXnnPIKHxvoKbRFXdUWQV92ge695nFlaoOX7mqGigzRCmyv226gUdpNCeFJEb3xBTRLMfkzu2_6Gfo8csr_HB3XR393UgcldLQuiT7joLUttEajsncagr2haZko8KoEI8pTZ7oFRa0BK9Lf3eJrf5xZxatNrOa-YL6wMASP3wwfQXnJHS382LW6eu-hBZU8f,1
https://security-adminsx.sexidude.com/pc.html#/pc/login/openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.smbc.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=jpflex&openid.mode=checkid_setup&key=a@b.c&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&&ref_=nav_em_hd_clc_signinhttps://www.smbc.co.jp,1
https://gjjbjbd.r.bh.d.sendibt3.com/tr/cl/vrZNiEKtbR8X1nv4Ybf8_g9AeUfqoinlm4z8MdUdXxooK9suxOvy5n8UCXCnHuc26koARpexCTL3j0BqCPFIByfzHq-7Fk1tVYkPZ0aHW-0wJlM-2ItANjCzjXxplca_JVZCKGfO-e5B4qKFKWqK3JnlPMrQ1LVyQuLPYeyrFb3y68HnN2im746GCByXYwGIVd2100HvS8lo8mzwU_SXhq6twQk_k8lVl1PRWZ3pAGbOJL8QrWavNwwcWjFH4VCfRQ,1
https://hajhafj.r.bh.d.sendibt3.com/tr/cl/oL33uPU7Zt38hvMMt2E-v0-hr3K8pGe1faR3-VRhjBbjxoCd-Wvq1ZwESssIc3OTQCeZpfgqkZjKFWQOKKLXMPjcMx72fNwMfaPEk6JWM2HMzTSnJGq4lGXQJNOmNkYsw_p1StmlzQPC-nuyQ15gx36uZXnLaCNUrZB7MByC5Je1AV-YvpWjwFmlOlRoMc6AY22u6w5ooOJpGxCUkJGby2YxLz10QJLkwF3bBeW2fcohGtmHML1aVHsBz7tCp9FU8LYyuQ,1
https://hajhafj.r.bh.d.sendibt3.com/tr/cl/EpxdHlWPKDzCDvr6ilvh-TCQRKYpMdAp746F-UxnEQUomAn6UPfymsDQaQ3wpbSDiih_GcEt5ETBaHEAqB6R50spQAxOf5yGQKkLTyVfM2-LgrHcMCFNbzJvw5cWivlibrVSZ390WfcHPA28zf6O2WPsrv8teDqwu3F0Y0oxVASm0x8_6zyqaPGkSbiIh-zGJYTJRheRJIOdBGGMgiVvsF3R31IvfQJdWiWSXtVYDDWwpw3PpV-qrlsRu-2fei0RhvHDMA,1
https://haccibh.r.af.d.sendibt2.com/tr/cl/u_o3HeVgOXGovLqlx0nRN5dfy8j6txnf8CHQ3V4t-xEjyLkiWt13wKJJPfKXCVJKfMiRF5DexPICNBEGONJXSusXjSI0PMfoL17GnT280X5qrJNlVgQ-hvu-lT3jdRDw-42HDzKqqSwUupLqmciEv6s_Szq564lwRWfkbwolb7K13eQsg7q4kPX-sZm8WxXlapKSwPvoXQ3O118o8eucaYl0VTMUhHoSBSJMteceJX8CHx7B7z3hsEhMYvkbu2Z3rfNxaoGpcg,1
https://mydemotsp.mycustomerconnect.com/classes/mail.ne.co.jp/?Q6WQFyEkqLIAkna0Cmj1mEfxTeDc1QJs=Q6WQFyEkqLIAkna0Cmj1mEfxTeDc1QJsQ6WQFyEkqLIAkna0Cmj1mEfxTeDc1QJs&Q6WQFyEkqLIAkna0Cmj1mEfxTeDc1QJsQ6WQFyEkqLIAkna0Cmj1mEfxTeDc1QJs&japan_id=ZXhhbXBsZUBleGFtcGxlLm9yLmpw,1
http://13.230.30.239/ap/signin/136-0441382-2588242?_encoding=UTF8&accountStatusPolicy=P1&openid.assoc_handle=usflex&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&openid.ns.pape=http%3A%2F%2Fspecs.openid.net%2Fextensions%2Fpape%2F1.0&openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcss%2Forder-history%2F136-0441382-2588242%3Fie%3DUTF8%26ref_%3Dnav_orders_first&pageId=webcs-yourorder&showRmrMe=1,1
https://docs.google.com/presentation/d/e/2PACX-1vTmhiZQFUPCl6os-LrHP5Pl7wiwqtqNldYQGhvABxkoNPQtqYFoO0a8rr16m_-jdqFQ6mzUGmXI0vv0/pub?start=false&loop=false&delayms=3000,1
https://u28871995.ct.sendgrid.net/ls/click?upn=gtWn2Rz1XXd5uaMu7wEXfu-2FcxY4eZ-2BzRkQnenW18jWqoNtZQxW2d9e7BYGId6OPWbUf8_ZtF-2Bewy2GMiHW-2Fm5tDQWkhPbVs2Fxnp1EjSa7AL1EA7t6Qzul-2BZa1yn0Gc61tFLvuG81XbowPKastz8-2Bvt-2FOAb4yEaKqqxgsk7PdD-2FMaXbSo9xMhTRbuu9t6-2BQM-2FMuka0rf1G9ZoJsldzq6vMsxXR-2FFLtiqYkd6tUUAd3vYaPMCk9fGtOBF70Muq2Rh5nozjYEpT8U0VggvN3gnc8at4MuB50MvaN2ljTp0f9rCwcdF30g1aN3ruhicy-2BCMTMcqFnNxgzHyG9Gu-2F3nKWz72UYcI4ZO7iyhypT2NyxHcRh5A-3D,1
http://svmeas.rion.co.jp/topics2.aspx?managecode=996029&category=0&mode=2&title=%E9%9F%B3%E9%9F%BF%E6%A0%A1%E6%AD%A3%E5%99%A8%20NC-75%20%E3%81%AE%E5%8B%95%E7%94%BB%E3%82%92%E5%85%AC%E9%96%8B%E3%81%97%E3%81%BE%E3%81%97%E3%81%9F&url=https://lisingfamily.com/oni/7yKtCz/example@example.or.jp,1
https://docs.google.com/presentation/d/e/2PACX-1vRZllAnS97hEUkixwbeBEnY910d3oWgAccPYdKJggjr5sh-HJGErH3Ro3saq8Q6TgfMKm3e63WkXc9j/pub?start=false&loop=false&delayms=3000&slide=id.p,1
https://dcmpx.remotevs.com/jp/ne/docomo/smt/cfg/SL/auth/cgi/authdomchange?arcv=eAE9jUEOwiAQRe_C2pTpwEDpSgrFA-jeRFvTmhQa7c54d6ELZ_Xyf_48r1GHhqTpyfWido2XGDq0RFobI7RsDApnlTTKmwCOpLNoZQeqAxM8HhFQgK4R9vswYC07n_oLO7C64LRt67vlfFjTHLdqSPe0pCqO1XPly7jcxhffm-scH4nPMe9wH0IhLC9iCZX4I1HBLMYsFsWbe10yyb4_aVg0pA,1
https://www.itu.int/net4/ITU-T/search/api/redirection?dest=%68%74%74%70%73%3A%2F%2F%73%73%6F.%67%6C%6F%62%69%6E%6E%65.%63%6F%6D%2F%6D%61%69%6C,1
https://1669r06lxgy-6x9nto1-1ydzjhqg6agu.glitch.me/1669r06lxgy-6x9nto1-1ydzjhqg6agu1669r06lxgy-6x9nto1-1ydzjhqg6agu-1669r06lxgy-6x9nto1-1ydzjhqg6agu1669r06lxgy-6x9nto1-1ydzjhqg6aguindex.html,1
https://ojmv85sziyednbep-swzh3sh6gkkavpiw-xzndtm008r6cx0gvdybqlxes.mzs.ind.br/?4:43%20AM&WEURx5mW1dJKcEY0nMXpzk2PJaoatPOWu2O1Ov6E5sC7Lz8VXLOptbJC#ZXhhbXBsZUBleGFtcGxlLm9yLmpw,1
http://thvpbssphhnwu1wa-ildc14nlicyamng1-kdtujsgcfvkincc4ib265loi.mzs.ind.br/?8:39%20PM&F1eymZEEQcYxw1szPoQrBfbfmnsstyFvMQY2aMfGGo0mieXRqc2hBaau#ZXhhbXBsZUBleGFtcGxlLm9yLmpw,1
