phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
7973194,https://uiriocabrabrazzz.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7973194,2022-12-11T09:00:13+00:00,yes,2022-12-11T09:03:20+00:00,yes,Other
7973185,https://dapp.santaclub.xyz/mint-nft,http://www.phishtank.com/phish_detail.php?phish_id=7973185,2022-12-11T07:52:09+00:00,yes,2022-12-11T08:42:27+00:00,yes,Other
7973150,http://wwobltkubs-neesc.1gb.ru/,http://www.phishtank.com/phish_detail.php?phish_id=7973150,2022-12-11T06:02:19+00:00,yes,2022-12-11T06:12:27+00:00,yes,Other
7973105,http://wwobltkubs-nxs.1gb.ru/,http://www.phishtank.com/phish_detail.php?phish_id=7973105,2022-12-11T05:03:43+00:00,yes,2022-12-11T05:08:17+00:00,yes,Other
7973097,https://passandbrazzz.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7973097,2022-12-11T05:01:34+00:00,yes,2022-12-11T05:08:41+00:00,yes,Other
7973073,https://bulungan.go.id/v5/tmp/m/,http://www.phishtank.com/phish_detail.php?phish_id=7973073,2022-12-11T03:38:57+00:00,yes,2022-12-11T04:03:12+00:00,yes,Other
7973069,https://cidelconsultores.com.ar/wp-includes/js/Procces/verification/,http://www.phishtank.com/phish_detail.php?phish_id=7973069,2022-12-11T03:38:53+00:00,yes,2022-12-11T04:03:12+00:00,yes,Other
7973060,https://bafybeiedzz5n7ynl623ugfn2ublntpd3sg6fga3tcf36peeztjufxmizuy.ipfs.w3s.link/finest.html,http://www.phishtank.com/phish_detail.php?phish_id=7973060,2022-12-11T03:38:46+00:00,yes,2022-12-11T04:03:12+00:00,yes,Other
7973059,https://bafkreigxddvdw27xi4hmlly7xchn6sadw6n2d6a7luhpz3eaehou4toxay.ipfs.w3s.link/,http://www.phishtank.com/phish_detail.php?phish_id=7973059,2022-12-11T03:38:44+00:00,yes,2022-12-11T04:03:12+00:00,yes,Other
7973044,https://confirm-open-messeges.match-member.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7973044,2022-12-11T03:38:31+00:00,yes,2022-12-11T04:03:13+00:00,yes,Other
7973039,http://canetflxonline.com/,http://www.phishtank.com/phish_detail.php?phish_id=7973039,2022-12-11T03:38:27+00:00,yes,2022-12-11T04:03:13+00:00,yes,Other
7973023,http://zmindustrial.com.mx/comsx/,http://www.phishtank.com/phish_detail.php?phish_id=7973023,2022-12-11T03:38:11+00:00,yes,2022-12-11T04:03:13+00:00,yes,Other
7973019,https://bafybeig46e66vpuzbl5e3sofjtsgv7zjybo3ledywcs24tsi35c3ftu3uu.ipfs.w3s.link/touch.html,http://www.phishtank.com/phish_detail.php?phish_id=7973019,2022-12-11T03:38:06+00:00,yes,2022-12-11T04:03:13+00:00,yes,Other
7973016,https://bafybeiegicied2tjbv5vfwn2lunbsznc3stz2hbwofp7sg2mnve5uiemj4.ipfs.w3s.link/saved%20(2).html,http://www.phishtank.com/phish_detail.php?phish_id=7973016,2022-12-11T03:38:04+00:00,yes,2022-12-11T04:03:13+00:00,yes,Other
7973015,https://sign-yk0l80apc14ry8e3vqfrwjrmjdyvpj80ik115aan.website.yandexcloud.net/,http://www.phishtank.com/phish_detail.php?phish_id=7973015,2022-12-11T03:38:03+00:00,yes,2022-12-11T04:03:13+00:00,yes,Other
7973012,https://kuciin-eluogen.godaddysites.com/,http://www.phishtank.com/phish_detail.php?phish_id=7973012,2022-12-11T03:36:42+00:00,yes,2022-12-11T04:03:13+00:00,yes,Other
7972958,https://en.wikipedia.org/wiki/Zoosk,http://www.phishtank.com/phish_detail.php?phish_id=7972958,2022-12-11T03:27:09+00:00,yes,2022-12-11T03:42:12+00:00,yes,Other
7972888,"https://linkunshorten.com/?url=https://secure.oldschool.com-rs.cz/m=weblogin/oldschool_login181,375,648,71156322,2912&siteNotSafe=true",http://www.phishtank.com/phish_detail.php?phish_id=7972888,2022-12-11T01:39:50+00:00,yes,2022-12-11T01:42:25+00:00,yes,Other
7972887,https://www.go-toin-etc.link.weiyunpan.com.cn/jp,http://www.phishtank.com/phish_detail.php?phish_id=7972887,2022-12-11T01:39:31+00:00,yes,2022-12-11T01:42:25+00:00,yes,Other
7972883,http://meta-maskupx.com,http://www.phishtank.com/phish_detail.php?phish_id=7972883,2022-12-11T01:09:00+00:00,yes,2022-12-11T01:12:32+00:00,yes,Other
7972848,http://lebedef66.beget.tech/600/?swap,http://www.phishtank.com/phish_detail.php?phish_id=7972848,2022-12-10T21:39:50+00:00,yes,2022-12-10T21:42:42+00:00,yes,Other
7972827,https://preventingoverdiagnosis.net/@@/GlobalSources/?email=abuse@chase.com,http://www.phishtank.com/phish_detail.php?phish_id=7972827,2022-12-10T20:06:19+00:00,yes,2022-12-10T20:12:14+00:00,yes,JPMorgan Chase and Co.
7972825,https://vsevinrited.piglickwachcu.cf/?tranzakt42092&selectedbank=2#PSW_ER_VB,http://www.phishtank.com/phish_detail.php?phish_id=7972825,2022-12-10T19:45:46+00:00,yes,2022-12-10T20:03:06+00:00,yes,Other
7972802,https://mis-correos-express-es.herokuapp.co,http://www.phishtank.com/phish_detail.php?phish_id=7972802,2022-12-10T19:01:05+00:00,yes,2022-12-11T04:12:31+00:00,yes,Other
7972801,https://ins.tc/Qmn5,http://www.phishtank.com/phish_detail.php?phish_id=7972801,2022-12-10T19:00:52+00:00,yes,2022-12-11T04:12:31+00:00,yes,Other
7972758,http://datachainsync.org,http://www.phishtank.com/phish_detail.php?phish_id=7972758,2022-12-10T17:43:44+00:00,yes,2022-12-10T17:51:55+00:00,yes,Other
7972754,http://verisuppages20221206.rf.gd/,http://www.phishtank.com/phish_detail.php?phish_id=7972754,2022-12-10T16:52:44+00:00,yes,2022-12-10T17:03:02+00:00,yes,Facebook
7972750,http://1845651992185658.cf/,http://www.phishtank.com/phish_detail.php?phish_id=7972750,2022-12-10T16:48:23+00:00,yes,2022-12-10T16:52:19+00:00,yes,Facebook
7972728,https://www.anysidedomains.com/,http://www.phishtank.com/phish_detail.php?phish_id=7972728,2022-12-10T15:28:49+00:00,yes,2022-12-10T15:32:29+00:00,yes,Other
7972701,http://worldsbeyondnft2-free.xyz,http://www.phishtank.com/phish_detail.php?phish_id=7972701,2022-12-10T12:57:37+00:00,yes,2022-12-10T13:32:28+00:00,yes,Other
7972697,http://soulda16club2-free.xyz,http://www.phishtank.com/phish_detail.php?phish_id=7972697,2022-12-10T12:52:29+00:00,yes,2022-12-10T14:12:08+00:00,yes,Other
7972663,https://thechillgame.com/,http://www.phishtank.com/phish_detail.php?phish_id=7972663,2022-12-10T11:37:27+00:00,yes,2022-12-10T11:42:36+00:00,yes,Other
7972658,https://renouvellementsinfo.fr/,http://www.phishtank.com/phish_detail.php?phish_id=7972658,2022-12-10T11:32:35+00:00,yes,2022-12-10T11:42:36+00:00,yes,Other
7972656,https://client-vitale.fr/,http://www.phishtank.com/phish_detail.php?phish_id=7972656,2022-12-10T11:32:29+00:00,yes,2022-12-10T11:42:36+00:00,yes,Other
7972657,https://client-vitale.fr/login.php,http://www.phishtank.com/phish_detail.php?phish_id=7972657,2022-12-10T11:32:29+00:00,yes,2022-12-10T11:42:36+00:00,yes,Other
7972649,http://bitkubi.com,http://www.phishtank.com/phish_detail.php?phish_id=7972649,2022-12-10T11:17:04+00:00,yes,2022-12-10T11:22:00+00:00,yes,Other
7972641,https://tinyurl.com/58kswhjx,http://www.phishtank.com/phish_detail.php?phish_id=7972641,2022-12-10T10:25:12+00:00,yes,2022-12-11T04:12:31+00:00,yes,Other
7972628,https://betteroffersonline.com.ng/offer/,http://www.phishtank.com/phish_detail.php?phish_id=7972628,2022-12-10T09:32:57+00:00,yes,2022-12-10T09:42:22+00:00,yes,Other
7972627,http://tradetrentoffer.com.ng/offer/,http://www.phishtank.com/phish_detail.php?phish_id=7972627,2022-12-10T09:32:42+00:00,yes,2022-12-10T09:42:22+00:00,yes,Other
7972624,http://pancakeswap-claim.com,http://www.phishtank.com/phish_detail.php?phish_id=7972624,2022-12-10T09:27:01+00:00,yes,2022-12-10T09:32:37+00:00,yes,Other
7972622,https://allegrolkallnie.loyrafwademoshe.cf/,http://www.phishtank.com/phish_detail.php?phish_id=7972622,2022-12-10T09:24:27+00:00,yes,2022-12-25T15:42:08+00:00,yes,Allegro
7972605,http://www.opensea-marketplace-io.com/,http://www.phishtank.com/phish_detail.php?phish_id=7972605,2022-12-10T07:43:58+00:00,yes,2022-12-10T07:52:27+00:00,yes,Other
7972599,http://norabots.net/,http://www.phishtank.com/phish_detail.php?phish_id=7972599,2022-12-10T07:29:05+00:00,yes,2022-12-10T07:32:47+00:00,yes,Other
7972588,https://h8fgd45dst7.mydopweb.com/,http://www.phishtank.com/phish_detail.php?phish_id=7972588,2022-12-10T06:33:21+00:00,yes,2022-12-11T04:22:30+00:00,yes,Other
7972581,http://wohnpark-isarblick.de//assets/js/,http://www.phishtank.com/phish_detail.php?phish_id=7972581,2022-12-10T06:09:54+00:00,yes,2022-12-12T02:32:53+00:00,yes,Other
7972580,https://cloudcam.org.in/assets/,http://www.phishtank.com/phish_detail.php?phish_id=7972580,2022-12-10T06:08:32+00:00,yes,2022-12-12T02:32:53+00:00,yes,Other
7972564,https://mitarjeta.banpais.hn/solicitud/identificacion,http://www.phishtank.com/phish_detail.php?phish_id=7972564,2022-12-10T04:07:36+00:00,yes,2022-12-10T07:12:12+00:00,yes,Other
7972455,http://cd91019.tw1.ru/,http://www.phishtank.com/phish_detail.php?phish_id=7972455,2022-12-10T01:59:58+00:00,yes,2022-12-10T02:12:16+00:00,yes,Other
7972453,http://cr79983.tw1.ru/,http://www.phishtank.com/phish_detail.php?phish_id=7972453,2022-12-10T01:59:46+00:00,yes,2022-12-10T02:12:16+00:00,yes,Other
7972452,http://cs57415.tw1.ru/,http://www.phishtank.com/phish_detail.php?phish_id=7972452,2022-12-10T01:59:41+00:00,yes,2022-12-10T02:12:16+00:00,yes,Other
7972448,https://authdigiitale.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7972448,2022-12-10T01:59:21+00:00,yes,2022-12-10T02:12:16+00:00,yes,Other
7972447,https://authdigiitale.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7972447,2022-12-10T01:59:13+00:00,yes,2022-12-10T02:12:16+00:00,yes,Other
7972434,https://console-digitalisation.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7972434,2022-12-10T01:58:07+00:00,yes,2022-12-10T02:12:16+00:00,yes,Other
7972433,https://console-digitalisation.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7972433,2022-12-10T01:58:02+00:00,yes,2022-12-10T02:12:16+00:00,yes,Other
7972401,https://lsdtsauncarref.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7972401,2022-12-10T01:55:07+00:00,yes,2022-12-10T02:12:16+00:00,yes,Other
7972400,https://lsdtsauncarref.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7972400,2022-12-10T01:55:03+00:00,yes,2022-12-10T02:12:16+00:00,yes,Other
7972345,https://roninwaallett.yahoosites.com/,http://www.phishtank.com/phish_detail.php?phish_id=7972345,2022-12-10T01:02:33+00:00,yes,2022-12-10T01:12:19+00:00,yes,Other
7972341,https://uniswap.si/,http://www.phishtank.com/phish_detail.php?phish_id=7972341,2022-12-10T00:42:17+00:00,yes,2022-12-10T01:03:21+00:00,yes,Other
7972334,https://app-br-portal-delicias.blogspot.com/?gclid=EAIaIQobChMIzKHVgO_r-wIVBY7ICh3KuQnwEAAYASAAEgL4xvD_BwE,http://www.phishtank.com/phish_detail.php?phish_id=7972334,2022-12-10T00:26:02+00:00,yes,2022-12-10T00:33:40+00:00,yes,Other
7972333,https://app-br-portal-delicias.blogspot.com/?gclid=EAIaIQobChMI97_ugu_r-wIVi4XICh02DwdWEAAYASAAEgK9yPD_BwE,http://www.phishtank.com/phish_detail.php?phish_id=7972333,2022-12-10T00:25:54+00:00,yes,2022-12-10T00:33:40+00:00,yes,Other
7972330,http://decentralgames2-free.xyz,http://www.phishtank.com/phish_detail.php?phish_id=7972330,2022-12-10T00:22:35+00:00,yes,2022-12-10T00:33:40+00:00,yes,Other
7972328,http://decentralgames3-free.xyz,http://www.phishtank.com/phish_detail.php?phish_id=7972328,2022-12-10T00:21:53+00:00,yes,2022-12-10T00:22:19+00:00,yes,Other
7972310,https://ipfs.io/ipfs/bafybeibn225f4lt6u4x5kuxm5ohpbzbetflpb3e6l2ffo52ln75k62mp6m/126.html,http://www.phishtank.com/phish_detail.php?phish_id=7972310,2022-12-10T00:06:51+00:00,yes,2022-12-10T00:12:05+00:00,yes,Other
7972308,https://mariespartyhire.com.au/images/web/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7972308,2022-12-10T00:06:43+00:00,yes,2022-12-10T00:12:05+00:00,yes,Other
7972303,https://kosconstructions.com.au/bomb/room/,http://www.phishtank.com/phish_detail.php?phish_id=7972303,2022-12-10T00:06:03+00:00,yes,2022-12-10T00:12:05+00:00,yes,Other
7972296,https://sndna827823nnwwqk87282nwjwjw0012nwnw.myportfolio.com/,http://www.phishtank.com/phish_detail.php?phish_id=7972296,2022-12-10T00:05:12+00:00,yes,2022-12-10T00:33:40+00:00,yes,Other
7972291,https://storageapi-stg.fleek.co/6c5e0145-aee9-49fc-9228-08dde84ed78c-bucket/ado/adobexxpeace.html,http://www.phishtank.com/phish_detail.php?phish_id=7972291,2022-12-10T00:04:31+00:00,yes,2022-12-10T00:33:40+00:00,yes,Other
7972289,https://secu-pass.myportfolio.com/,http://www.phishtank.com/phish_detail.php?phish_id=7972289,2022-12-10T00:04:19+00:00,yes,2022-12-10T00:12:06+00:00,yes,Other
7972288,https://rumscore.myportfolio.com/,http://www.phishtank.com/phish_detail.php?phish_id=7972288,2022-12-10T00:04:09+00:00,yes,2022-12-10T00:12:06+00:00,yes,Other
7972287,https://janitorial-mississauga.com/keysecure/login/offices/Office365/index.html,http://www.phishtank.com/phish_detail.php?phish_id=7972287,2022-12-10T00:04:02+00:00,yes,2022-12-10T00:12:06+00:00,yes,Other
7972278,https://bafybeigfzcjinkcpsmvaqia7xejimyiyxl6ontmzlyrxxnfqfui43w7bca.ipfs.w3s.link/authenOut.html,http://www.phishtank.com/phish_detail.php?phish_id=7972278,2022-12-10T00:03:07+00:00,yes,2022-12-10T00:12:06+00:00,yes,Other
7972277,https://bafybeiaw3vk2jiuqmdqcvysh3ze3uvokboxrloo4zbqoceiekf5k5n5xqi.ipfs.w3s.link/,http://www.phishtank.com/phish_detail.php?phish_id=7972277,2022-12-10T00:03:00+00:00,yes,2022-12-10T00:12:06+00:00,yes,Other
7972276,https://albafireworks.al/,http://www.phishtank.com/phish_detail.php?phish_id=7972276,2022-12-10T00:02:52+00:00,yes,2022-12-10T00:12:06+00:00,yes,Other
7972267,https://dry-term-8fbd.wefsdfsdfd.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7972267,2022-12-10T00:01:35+00:00,yes,2022-12-10T00:12:06+00:00,yes,Other
7972257,https://wandering-sun-13a9.o3ix44xl.workers.dev/ad4f4e4f-1bcf-41cb-b870-0b02d1580fb3,http://www.phishtank.com/phish_detail.php?phish_id=7972257,2022-12-10T00:00:41+00:00,yes,2022-12-10T00:07:09+00:00,yes,Other
7972244,https://tuttyinforceappomg.com/ok.html,http://www.phishtank.com/phish_detail.php?phish_id=7972244,2022-12-09T23:48:07+00:00,yes,2022-12-09T23:52:18+00:00,yes,Other
7972227,https://demo2.cloudwp.dev/trial-44974558/es/correos/,http://www.phishtank.com/phish_detail.php?phish_id=7972227,2022-12-09T23:05:19+00:00,yes,2022-12-09T23:12:32+00:00,yes,Other
7972226,https://demo2.cloudwp.dev/trial-44974558/es/correos,http://www.phishtank.com/phish_detail.php?phish_id=7972226,2022-12-09T23:05:01+00:00,yes,2022-12-09T23:12:32+00:00,yes,Other
7972208,https://blackluiza.azurewebsites.net/?fbclid=IwAR2aRii2MsitF8BKP_CEBdJnZS8mPxBph3dKNvvOwH7FJP97cfljl3ToxyE,http://www.phishtank.com/phish_detail.php?phish_id=7972208,2022-12-09T20:48:17+00:00,yes,2022-12-09T21:32:12+00:00,yes,Other
7972164,https://pacfacturaelectronica.com.pa/lief/,http://www.phishtank.com/phish_detail.php?phish_id=7972164,2022-12-09T18:33:49+00:00,yes,2022-12-11T04:22:30+00:00,yes,Other
7972156,https://mandnew.com/reviu/Seleccione_medio_de_pago.php,http://www.phishtank.com/phish_detail.php?phish_id=7972156,2022-12-09T18:32:31+00:00,yes,2022-12-09T18:42:05+00:00,yes,Other
7972150,https://app-br-portal-delicias.blogspot.com/?gclid=EAIaIQobChMIzszPge_r-wIVQeHICh3fdwwaEAAYASAAEgKgrvD_BwE,http://www.phishtank.com/phish_detail.php?phish_id=7972150,2022-12-09T18:30:34+00:00,yes,2022-12-09T18:42:05+00:00,yes,Other
7972149,https://app-br-portal-delicias.blogspot.com/?gclid=EAIaIQobChMIyZrSgO_r-wIV0EFIAB2B2wb_EAAYASAAEgICpvD_BwE,http://www.phishtank.com/phish_detail.php?phish_id=7972149,2022-12-09T18:30:19+00:00,yes,2022-12-09T18:42:05+00:00,yes,Other
7972148,https://app-br-portal-delicias.blogspot.com/?gclid=EAIaIQobChMI79Opg-_r-wIVhtrICh0zdAopEAAYASAAEgLy7fD_BwE,http://www.phishtank.com/phish_detail.php?phish_id=7972148,2022-12-09T18:30:13+00:00,yes,2022-12-09T18:42:05+00:00,yes,Other
7972133,https://ofertas.mobills.com.br/r/cc/cartao-neon-p2?utm_campaign=ret-neon&amp;utm_content=retargeting-12&amp;utm_medium=email&amp;utm_source=rdstation,http://www.phishtank.com/phish_detail.php?phish_id=7972133,2022-12-09T18:02:53+00:00,yes,2022-12-09T21:42:15+00:00,yes,Other
7972132,https://segurosdelestadoam.com/,http://www.phishtank.com/phish_detail.php?phish_id=7972132,2022-12-09T18:02:48+00:00,yes,2022-12-09T21:42:15+00:00,yes,Other
7972126,https://qrco.de/disinisemuagasnya,http://www.phishtank.com/phish_detail.php?phish_id=7972126,2022-12-09T18:00:36+00:00,yes,2022-12-09T18:12:12+00:00,yes,Netflix
7972061,https://tierragrande.cl/security/VystarCU/vystarcu.org_/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7972061,2022-12-09T15:58:07+00:00,yes,2022-12-09T16:03:12+00:00,yes,Other
7972035,https://lxodo2.saglikicin.biz/sagwi4s/,http://www.phishtank.com/phish_detail.php?phish_id=7972035,2022-12-09T15:23:32+00:00,yes,2022-12-09T15:42:12+00:00,yes,Other
7972031,https://66fiva8jeut.brasserieosterode.com/islabas/,http://www.phishtank.com/phish_detail.php?phish_id=7972031,2022-12-09T15:19:13+00:00,yes,2022-12-09T15:42:12+00:00,yes,Other
7972026,http://aspersarde.com/,http://www.phishtank.com/phish_detail.php?phish_id=7972026,2022-12-09T15:15:28+00:00,yes,2022-12-09T15:42:12+00:00,yes,Other
7972018,https://cutt.us/GruppoBPER,http://www.phishtank.com/phish_detail.php?phish_id=7972018,2022-12-09T15:11:32+00:00,yes,2022-12-09T15:32:13+00:00,yes,Other
7971970,http://mega-liquida-dezembro.com/589458/158792t/product.php?sku=3325665,http://www.phishtank.com/phish_detail.php?phish_id=7971970,2022-12-09T14:53:21+00:00,yes,2022-12-09T15:12:27+00:00,yes,Other
7971945,http://metaplaces-io-free.xyz,http://www.phishtank.com/phish_detail.php?phish_id=7971945,2022-12-09T14:49:47+00:00,yes,2022-12-09T15:03:00+00:00,yes,Other
7971908,https://pavoniarehab.com/roundworld#/accounts@centrica.com,http://www.phishtank.com/phish_detail.php?phish_id=7971908,2022-12-09T14:26:22+00:00,yes,2022-12-14T11:42:03+00:00,yes,Microsoft
7971905,https://dpdbbmx.spottisupo.cf/?tranzakt39906,http://www.phishtank.com/phish_detail.php?phish_id=7971905,2022-12-09T14:24:13+00:00,yes,2022-12-09T14:32:26+00:00,yes,Other
7971904,https://allegrrolsokldir.woodcswoopnesle.cf/?tranzakt39906,http://www.phishtank.com/phish_detail.php?phish_id=7971904,2022-12-09T14:24:07+00:00,yes,2022-12-09T14:32:26+00:00,yes,Other
7971903,https://dpdwmf.unkorakite.cf/?tranzakt39906,http://www.phishtank.com/phish_detail.php?phish_id=7971903,2022-12-09T14:24:01+00:00,yes,2022-12-09T14:32:26+00:00,yes,Other
7971902,https://pozctapolskapl.unkorakite.cf/?tranzakt39906,http://www.phishtank.com/phish_detail.php?phish_id=7971902,2022-12-09T14:23:54+00:00,yes,2022-12-09T14:32:26+00:00,yes,Other
7971900,https://dpdfmw.florrebott.cf/?tranzakt39906,http://www.phishtank.com/phish_detail.php?phish_id=7971900,2022-12-09T14:23:43+00:00,yes,2022-12-09T14:32:26+00:00,yes,Other
7971899,https://dpdufc.dictedis.cf/?tranzakt39906,http://www.phishtank.com/phish_detail.php?phish_id=7971899,2022-12-09T14:23:36+00:00,yes,2022-12-09T14:32:26+00:00,yes,Other
7971898,https://allegrollookanlnie.hynige.cf/?tranzakt39906,http://www.phishtank.com/phish_detail.php?phish_id=7971898,2022-12-09T14:23:30+00:00,yes,2022-12-09T14:32:26+00:00,yes,Other
7971896,https://hramvintesd.hynige.cf/?tranzakt39906,http://www.phishtank.com/phish_detail.php?phish_id=7971896,2022-12-09T14:23:23+00:00,yes,2022-12-09T14:32:26+00:00,yes,Other
7971894,https://dhlbazeos.tiokickrenimb.cf/?tranzakt39906,http://www.phishtank.com/phish_detail.php?phish_id=7971894,2022-12-09T14:23:15+00:00,yes,2022-12-09T14:32:26+00:00,yes,Other
7971893,https://dpdbor.tiokickrenimb.cf/?tranzakt39906,http://www.phishtank.com/phish_detail.php?phish_id=7971893,2022-12-09T14:23:10+00:00,yes,2022-12-09T14:32:26+00:00,yes,Other
7971892,https://ofvintesd.tiokickrenimb.cf/?tranzakt39906,http://www.phishtank.com/phish_detail.php?phish_id=7971892,2022-12-09T14:23:06+00:00,yes,2022-12-09T14:32:26+00:00,yes,Other
7971891,https://allegrolkallnie.loyrafwademoshe.cf/?tranzakt39906,http://www.phishtank.com/phish_detail.php?phish_id=7971891,2022-12-09T14:23:02+00:00,yes,2022-12-09T14:32:26+00:00,yes,Other
7971888,https://csavintesd.ovatpycallmon.cf/?tranzakt39906,http://www.phishtank.com/phish_detail.php?phish_id=7971888,2022-12-09T14:22:01+00:00,yes,2022-12-09T14:32:26+00:00,yes,Other
7971870,https://tribelio.page/communitystandards,http://www.phishtank.com/phish_detail.php?phish_id=7971870,2022-12-09T14:00:28+00:00,yes,2022-12-09T14:12:05+00:00,yes,Facebook
7971869,http://109514273782803.ga/,http://www.phishtank.com/phish_detail.php?phish_id=7971869,2022-12-09T14:00:10+00:00,yes,2022-12-09T14:12:06+00:00,yes,Facebook
7971866,"https://linkunshorten.com/?url=https://secure.oldschool.com-ss.cz/m=weblogin/loginform.ws825,295,688,41525479,2004&siteNotSafe=true",http://www.phishtank.com/phish_detail.php?phish_id=7971866,2022-12-09T13:56:20+00:00,yes,2022-12-09T14:03:11+00:00,yes,Other
7971860,http://val-halla.xyz/claim/,http://www.phishtank.com/phish_detail.php?phish_id=7971860,2022-12-09T13:51:22+00:00,yes,2022-12-09T13:52:28+00:00,yes,Other
7971853,http://smolverse2-free.xyz,http://www.phishtank.com/phish_detail.php?phish_id=7971853,2022-12-09T13:40:03+00:00,yes,2022-12-09T13:42:14+00:00,yes,Other
7971831,http://voiders-world-free.xyz,http://www.phishtank.com/phish_detail.php?phish_id=7971831,2022-12-09T13:23:32+00:00,yes,2022-12-09T13:32:01+00:00,yes,Other
7971800,https://docs.google.com/forms/d/e/1FAIpQLSdVE31z018-Pj-g5DStxkLQl8cyZp8P8njhsxzd4Ql1XIAPvw/viewform,http://www.phishtank.com/phish_detail.php?phish_id=7971800,2022-12-09T12:42:50+00:00,yes,2022-12-09T13:02:53+00:00,yes,Other
7971685,https://app.pulsaryield.com/mint,http://www.phishtank.com/phish_detail.php?phish_id=7971685,2022-12-09T10:00:51+00:00,yes,2022-12-09T10:02:52+00:00,yes,Other
7971671,http://wwobltkubs-news.1gb.ru/,http://www.phishtank.com/phish_detail.php?phish_id=7971671,2022-12-09T09:37:03+00:00,yes,2022-12-09T09:42:00+00:00,yes,Other
7971654,http://wwlbltkubs-neww.1gb.ru/,http://www.phishtank.com/phish_detail.php?phish_id=7971654,2022-12-09T09:22:09+00:00,yes,2022-12-09T09:32:14+00:00,yes,Other
7971609,https://www.orlce-co-jp.oriec.sywdsv.top/ai/kal.php,http://www.phishtank.com/phish_detail.php?phish_id=7971609,2022-12-09T09:04:38+00:00,yes,2022-12-09T09:22:08+00:00,yes,Other
7971519,https://uclck.ru/Bper-info,http://www.phishtank.com/phish_detail.php?phish_id=7971519,2022-12-09T08:35:40+00:00,yes,2022-12-09T08:41:59+00:00,yes,Other
7971517,http://uclck.ru/Bper-info,http://www.phishtank.com/phish_detail.php?phish_id=7971517,2022-12-09T08:35:01+00:00,yes,2022-12-09T08:41:59+00:00,yes,Other
7971512,http://is.gd/AssistenzaClientiBper,http://www.phishtank.com/phish_detail.php?phish_id=7971512,2022-12-09T08:32:11+00:00,yes,2022-12-09T08:41:59+00:00,yes,Other
7971506,http://tinyurl.com/accessobperbancaweb,http://www.phishtank.com/phish_detail.php?phish_id=7971506,2022-12-09T08:30:16+00:00,yes,2022-12-09T08:41:59+00:00,yes,Other
7971481,https://red-lv-ban-k-bluor-lv.ot4life.co.uk/aruba/anti,http://www.phishtank.com/phish_detail.php?phish_id=7971481,2022-12-09T08:19:32+00:00,yes,2022-12-09T08:51:47+00:00,yes,Other
7971476,https://tinyurl.com/verificaoragruppobper,http://www.phishtank.com/phish_detail.php?phish_id=7971476,2022-12-09T08:14:37+00:00,yes,2022-12-09T08:51:47+00:00,yes,Other
7971469,https://bkd.madiunkab.go.id/wp-content/uploads/2022/11/Drbox%20(3).php,http://www.phishtank.com/phish_detail.php?phish_id=7971469,2022-12-09T08:05:38+00:00,yes,2022-12-09T08:12:22+00:00,yes,Other
7971468,https://empatheticgentoo.build067.wpsandbox.app/done/meine/,http://www.phishtank.com/phish_detail.php?phish_id=7971468,2022-12-09T08:04:45+00:00,yes,2022-12-09T08:12:22+00:00,yes,ING Direct
7971461,http://wwubltkubs-nett.1gb.ru/,http://www.phishtank.com/phish_detail.php?phish_id=7971461,2022-12-09T07:57:56+00:00,yes,2022-12-09T08:02:47+00:00,yes,Other
7971435,http://www.admimitsetrepair.byethost9.com/ss.html,http://www.phishtank.com/phish_detail.php?phish_id=7971435,2022-12-09T07:22:13+00:00,yes,2022-12-09T07:42:08+00:00,yes,Other
7971427,http://wwxbltkubs-nett.1gb.ru/,http://www.phishtank.com/phish_detail.php?phish_id=7971427,2022-12-09T07:09:36+00:00,yes,2022-12-09T07:12:11+00:00,yes,Other
7971409,http://axieinfinity.com.ge,http://www.phishtank.com/phish_detail.php?phish_id=7971409,2022-12-09T05:13:27+00:00,yes,2022-12-09T05:22:02+00:00,yes,Other
7971387,http://webex.meetingbox.cn,http://www.phishtank.com/phish_detail.php?phish_id=7971387,2022-12-09T03:52:29+00:00,yes,2022-12-09T04:02:49+00:00,yes,Other
7971371,https://arcelormittal-7c364.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7971371,2022-12-09T02:38:46+00:00,yes,2022-12-09T02:52:17+00:00,yes,Other
7971370,https://arcelormittal-7c364.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7971370,2022-12-09T02:38:38+00:00,yes,2022-12-09T02:52:17+00:00,yes,Other
7971359,https://defi-validate.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7971359,2022-12-09T02:37:18+00:00,yes,2022-12-09T02:52:17+00:00,yes,"eBay, Inc."
